"Instituto Nacional de Estadística y Geografía",
"Índice Nacional de Precios al Consumidor y sus Componentes",

"Título"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC), Subyacente"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios, Vivienda"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios, Educación (colegiaturas)"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios, Otros servicios"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios, Frutas y verduras"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios, Pecuarios"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno, Energéticos"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno, Tarifas autorizadas por el gobierno"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Precios al Consumidor (INPC)"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Subyacente"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Subyacente, Mercancías"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Subyacente, Mercancías, Alimentos, bebidas y tabaco"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Subyacente, Mercancías, Mercancías no alimenticias"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Subyacente, Servicios"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Subyacente, Servicios, Vivienda"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Subyacente, Servicios, Educación (colegiaturas)"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Subyacente, Servicios, Otros servicios"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, No Subyacente (nueva definición)"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, No Subyacente (nueva definición), Agropecuarios"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, No Subyacente (nueva definición), Agropecuarios, Frutas y verduras"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, No Subyacente (nueva definición), Agropecuarios, Pecuarios"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, No Subyacente (nueva definición), Energéticos y tarifas autorizadas por el gobierno"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, No Subyacente (nueva definición), Energéticos y tarifas autorizadas por el gobierno, Energéticos"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, No Subyacente (nueva definición), Energéticos y tarifas autorizadas por el gobierno, Tarifas autorizadas por el gobierno",
"Feb 2017","94.1447803353567","94.6842553616011","93.9736770421784","93.0649292549599","94.7507287586629","95.3066466388079","96.3917900374676","95.1657038494295","94.2371121573963","92.5841861094129","90.5017857297322","83.5653156542745","94.8385314312883","93.8094848571493","94.3081329376096","92.7985854407596","0.578138","0.570178","0.380772","0.157663","0.223109","0.189405","0.057906","0.017199","0.1143","0.00796","-0.087174","-0.097328","0.010154","0.095134","0.052543","0.042591",
"Mar 2017","94.7224893322916","95.2265193309664","94.703344444839","93.7775755480638","95.4949505651656","95.6847650677142","96.6311073090196","95.1771532099301","94.871314840855","93.2636473561271","92.4887773005824","88.4196169737923","95.0328542395067","93.7195862418125","93.9885711414226","93.1742784613501","0.613411","0.428076","0.268954","0.121079","0.147874","0.159122","0.044229","0.000639","0.114252","0.185334","0.200771","0.18869","0.012081","-0.015437","-0.036748","0.021311",
"Abr 2017","94.8389326281628","95.6548288218573","95.2758111197482","94.378879571436","96.0427590110596","95.9868081481206","96.8143181313992","95.1861489821906","95.3861290763014","92.477661501813","94.2209750468394","91.5374766253626","95.8987232556742","91.451883786679","90.2863912850164","93.8146637430538","0.122973","0.336056","0.209724","0.101539","0.108184","0.126332","0.033653","0.000499","0.092179","-0.213083","0.173959","0.120454","0.053504","-0.387043","-0.423147","0.036104",
"May 2017","94.7254943205721","95.9181044932571","95.7325803826719","94.8085105087441","96.5227337031635","96.0806039461867","97.014381763819","95.2372847307973","95.3841332251416","91.2748467954439","95.3573001411798","93.5177394505237","96.5074106197359","88.8727030864148","85.5778686321323","95.5522559764689","-0.119371","0.206315","0.167132","0.07246","0.094671","0.039182","0.036704","0.002835","-0.000356","-0.325686","0.113977","0.076411","0.037566","-0.439664","-0.537508","0.097844",
"Jun 2017","94.9636396418054","96.2100523332531","96.0353985200534","95.2516969896103","96.7055257302043","96.3630305580127","97.2192060026317","95.3007879826596","95.8140507981571","91.356662143074","95.7609496672422","94.1743476203935","96.7529080454478","88.7651489834923","85.3756355760864","95.6366426475853","0.251237","0.229057","0.110934","0.074836","0.036097","0.118123","0.037622","0.003525","0.076975","0.022179","0.040535","0.025366","0.015169","-0.018356","-0.023113","0.004757",
"Jul 2017","95.3227357413306","96.467769878232","96.1480673878486","95.6349844599774","96.5867941449843","96.7477953670914","97.4077907823663","95.4174320977916","96.4832081216338","92.0099975520314","98.1429517838105","99.5350220806905","97.2726164676564","88.4013249775125","84.7114681176643","95.8816989974843","0.378366","0.201694","0.041171","0.064559","-0.023388","0.160523","0.034552","0.006459","0.11951","0.176671","0.238609","0.206576","0.032032","-0.061938","-0.075719","0.013781",
"Ago 2017","95.7937676543061","96.7126765716285","96.6026169195838","95.9914440233097","97.1252184100511","96.8090771590847","97.6106867997672","96.5792461698445","96.0579772787794","93.1340405798595","100.165263073353","103.985425814594","97.776861744268","88.9968207638737","85.3913474067189","96.3061257735358","0.493758","0.190946","0.165475","0.059814","0.105661","0.02547","0.037034","0.064094","-0.075659","0.302812","0.201815","0.170852","0.030962","0.100996","0.077218","0.023778",
"Sep 2017","96.0935152352906","96.9856215181797","96.9210272288871","96.15751469325","97.5738912408774","97.0421992678883","97.7730972352332","98.8673145102568","95.7264825914323","93.5116034672961","100.102780535694","103.563095576264","97.9393593408481","89.6333094149267","86.8721160281675","95.2310222962105","0.312975","0.211761","0.115345","0.02773","0.087615","0.096415","0.029499","0.125607","-0.058691","0.101213","-0.006204","-0.016133","0.009928","0.107418","0.167354","-0.059935",
"Oct 2017","96.6982691267504","97.2304840979295","97.1299327639723","96.3593694534827","97.7888257499935","97.3185564068117","97.9617292788447","98.8728228857265","96.1768155201516","95.1575618803958","98.2197549031814","99.3729718809804","97.4987529069256","93.3557463830855","91.4554380211384","97.2082040368506","0.629239","0.189381","0.07544","0.0336","0.04184","0.11394","0.034155","0.000301","0.079483","0.439858","-0.186408","-0.15957","-0.026838","0.626267","0.516385","0.109881",
"Nov 2017","97.6951739888215","97.5652420423482","97.4559704492717","96.7513877251943","98.0584447802324","97.6609523736874","98.1646082084636","98.8728228856532","96.7685040077361","98.0707113119127","99.3601764731048","102.230939295372","97.5653488165579","97.3119811164975","97.2841200846025","97.3684632368716","1.030917","0.257288","0.117004","0.064846","0.052158","0.140284","0.036505","0","0.103779","0.773628","0.112189","0.108158","0.004031","0.661439","0.652588","0.00885",
"Dic 2017","98.2728829857563","97.9740119844851","97.7708681005814","97.2540102249073","98.2128227386285","98.1519444908745","98.3420025313895","98.8728228856532","97.7334498663096","99.1381645795862","101.161396368195","105.869360669964","98.2179332339875","97.9476810391183","98.0340871452658","97.7725116448141","0.591552","0.310967","0.111853","0.082293","0.029559","0.199114","0.031593","0","0.16752","0.280584","0.175387","0.136288","0.039098","0.105197","0.08311","0.022086",
"Ene 2018","98.7949996995012","98.2520140099906","98.3164887855405","98.1292618755852","98.4765827013875","98.1955409418025","98.6000690171529","99.3120857237744","97.4343433420987","100.366479451255","101.191029814237","103.822863120351","99.545583116764","99.8813083299617","100.424681291169","98.7797390452452","0.531212","0.210243","0.192667","0.14246","0.050206","0.017575","0.045691","0.023505","-0.051621","0.320969","0.002868","-0.076207","0.079075","0.3181","0.263365","0.054735",
"Feb 2018","99.1713744816395","98.7316880189811","98.8443024368683","98.6163126219318","99.0392518821053","98.6330497276198","98.8526327361478","99.7586076186113","98.0587903994341","100.445721400826","99.2732909212028","96.5146942538386","100.99799125279","101.135587582363","102.006469355173","99.3700661448479","0.381441","0.360843","0.185394","0.078855","0.106538","0.175449","0.04448","0.023767","0.1072","0.020597","-0.184653","-0.270703","0.086049","0.205251","0.17334","0.03191",
"Mar 2018","99.4921569805878","99.0573571582772","99.0950272457112","98.7935058982343","99.3528520061807","99.0243621552865","99.0824658362367","99.7804758267816","98.7303128063658","100.750003968351","99.6496419666058","96.2189946895636","101.794514599294","101.397464560389","102.30426551536","99.5591248733397","0.32285","0.244059","0.087732","0.028579","0.059152","0.156327","0.040323","0.001159","0.114844","0.078791","0.0361","-0.010911","0.047011","0.04269","0.03251","0.01018",
"Abr 2018","99.1548470460965","99.2032063195567","99.4239207867928","99.0011083849595","99.7854590563858","99.0098838449312","99.2957769207565","99.7905961154361","98.474521065627","99.0170760622452","99.156872721218","95.2633832748703","101.591118589317","98.9348187438666","98.5192303270401","99.7773329427685","-0.338331","0.108949","0.114714","0.033376","0.081338","-0.005765","0.037304","0.000534","-0.043604","-0.44728","-0.047115","-0.035149","-0.011965","-0.400165","-0.411878","0.011712",
"May 2018","98.9940801730873","99.458111616161","99.6329166194773","99.2940803863092","99.9226485784152","99.3050009650257","99.5032425110418","99.8294976102733","98.9390013374985","97.6530779222272","98.0956960320488","92.704229740095","101.466490977102","97.3926383733033","96.1651496755954","99.8811019949511","-0.162192","0.19106","0.073142","0.047261","0.025881","0.117917","0.036405","0.002063","0.079448","-0.353252","-0.101806","-0.094449","-0.007356","-0.251446","-0.257035","0.005588",
"Jun 2018","99.3764649317868","99.6883270090272","99.7612451698385","99.5305896678914","99.958473989708","99.624458430408","99.7440772923986","99.8841815533759","99.4212128438075","98.4748782815816","97.7789699514998","92.8589374819655","100.855020079555","98.884355543348","98.3712526736107","99.9245588689531","0.386012","0.172834","0.044984","0.038214","0.006769","0.12785","0.042329","0.002904","0.082615","0.213178","-0.030435","0.005719","-0.036154","0.243613","0.241269","0.002344",
"Jul 2018","99.9090991045135","99.9742919461305","99.9851658707979","99.9513721632515","100.014062181557","99.9647675409902","99.9531350266283","99.9886094405245","99.969308748073","99.7217798557264","99.6451814256649","98.872901387108","100.128018099242","99.7668509004297","99.6499007618909","100.003941609062","0.53607","0.213863","0.078191","0.067728","0.010463","0.135671","0.036603","0.005526","0.093542","0.322207","0.17864","0.22146","-0.042819","0.143566","0.1393","0.004265",
"Ago 2018","100.492","100.2203435343","100.3712149931","100.3623644011","100.3804920069","100.0574486992","100.1118877862","101.4279049074","99.7212577914","101.3318079942","101.5382144923","103.8406520273","99.6679586789","101.183593688","101.5808169823","100.255171397","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E","N/E",
"Sep 2018","100.917","100.5447730689","100.7532280422","100.771150583","100.7344419929","100.3197057251","100.3369328529","103.504281572","99.6369141622","102.0683000893","101.3218172692","102.6577580116","100.2366408412","102.604326979","103.5496707089","100.3947934395","0.423079","0.24392","0.14911","0.081656","0.067453","0.09481","0.034726","0.074533","-0.014449","0.179158","-0.022001","-0.053904","0.031903","0.20116","0.195236","0.005923",
"Oct 2018","101.44","100.8566056954","100.9940405722","101.0277147598","100.9587439613","100.7082182418","100.4991826719","103.5100336772","100.3094284888","103.2450804694","100.6105764069","101.4190050026","99.9538948431","105.1368386995","107.0922737115","100.5664384244","0.518518","0.233461","0.093599","0.051033","0.042565","0.139862","0.02493","0.000205","0.114725","0.285057","-0.072007","-0.056212","-0.015795","0.357064","0.349813","0.007251",
"Nov 2018","102.303","101.1104428605","101.2605878813","101.3868141062","101.1282800736","100.9483323554","100.7204327813","103.5100336772","100.6168458061","105.9876826839","104.1098414297","108.3860720277","100.636285681","107.3361040807","110.1885972069","100.6690272974","0.849988","0.189061","0.103067","0.071061","0.032006","0.085993","0.033821","0","0.052172","0.660926","0.352446","0.314521","0.037924","0.30848","0.304168","0.004311",
"Dic 2018","103.02","101.5824749997","101.6028907042","101.8542021671","101.3394710487","101.5604323094","100.9160828925","103.5100336772","101.7323084022","107.4642850625","108.3048821729","116.6704328522","101.5095969356","106.860677528","109.4304118429","100.8544874228","0.701453","0.348613","0.131245","0.09171","0.039534","0.217367","0.029655","0","0.187712","0.35284","0.418964","0.370837","0.048126","-0.066123","-0.073852","0.007729",
"Ene 2019","103.108","101.7847955923","101.9139077002","102.3446484094","101.4624138926","101.6453941728","101.1574020292","103.9604545121","101.5998593379","107.1992050084","108.6860260823","117.5549978586","101.4818149918","106.1315634574","107.8173809875","102.191334886","0.085479","0.14838","0.118419","0.095564","0.022854","0.029961","0.036323","0.015771","-0.022133","-0.0629","0.0378","0.03932","-0.00152","-0.1007","-0.156026","0.055325",
"Feb 2019","103.079","102.2241726646","102.4166959094","102.8983507199","101.911834958","102.0163066941","101.4385066084","104.5892096156","101.997637632","105.7220888535","104.0365009274","106.8176726202","101.7773723091","106.9324589104","108.7106075588","102.7764266094","-0.028244","0.32196","0.191272","0.107797","0.083474","0.130688","0.042275","0.021997","0.066415","-0.350205","-0.460725","-0.476885","0.01616","0.11052","0.086327","0.024193",
"Mar 2019","103.476","102.5761403006","102.7668886683","103.2937059164","102.2146893517","102.3701906523","101.7402090413","104.6068614441","102.4689746853","106.2575399647","103.3388825023","105.5061594377","101.5784168105","108.3533402157","110.6447894447","102.9975804369","0.384967","0.257982","0.133258","0.076991","0.056267","0.124723","0.045386","0.000617","0.078719","0.126984","-0.069147","-0.058265","-0.010881","0.196131","0.186984","0.009147",
"Abr 2019","103.531","103.0432843305","103.1401340089","103.7054242346","102.5476080858","102.9387164255","102.0542357757","104.6198376343","103.3831405661","105.0393467676","103.8835356745","104.9747442317","102.9971536916","105.8692999944","106.974299075","103.2866071044","0.053299","0.34109","0.141486","0.07987","0.061615","0.199604","0.047059","0.000452","0.152093","-0.287791","0.053778","-0.023518","0.077296","-0.341569","-0.353478","0.011908",
"May 2019","103.233","103.2122482569","103.4359887502","104.1405559676","102.6974754662","102.9706772465","102.3234998894","104.6799553771","103.1954562566","103.2973144255","104.0595087934","103.1443449676","104.8028907266","102.7500055452","102.4234844307","103.5131770045","-0.288021","0.123305","0.11209","0.084367","0.027722","0.011215","0.040329","0.002094","-0.031209","-0.411326","0.017366","-0.080963","0.098329","-0.428692","-0.438022","0.00933",
"Jun 2019","103.299","103.5255617309","103.6749459252","104.5136755278","102.795806309","103.3642726847","102.5812081067","104.7368659776","103.7819955691","102.5989105629","103.8728486405","101.514188101","105.7887740539","101.6841338968","100.8401418316","103.656780159","0.063925","0.229308","0.090794","0.072553","0.018241","0.138513","0.03871","0.001988","0.097814","-0.165382","-0.018473","-0.072314","0.05384","-0.146908","-0.152839","0.00593",
"Jul 2019","103.687","103.794405179","103.8308325223","104.816924837","102.7972302547","103.755074837","102.8080932558","104.8947495309","104.3692462772","103.3560299485","105.9496123281","104.4162581306","107.1951464886","101.4936563496","100.4030292824","104.0427578117","0.375807","0.196635","0.059193","0.058929","0.000263","0.137442","0.034058","0.005513","0.09787","0.179171","0.205408","0.128654","0.076754","-0.026236","-0.042167","0.01593",
"Ago 2019","103.67","104.0053856573","104.1462713723","105.0073897636","103.2436642751","103.8532723583","103.0303733689","106.1535355289","104.1124974289","102.631561179","104.3644132348","103.0621868264","105.4222037173","101.3872521704","100.0287461109","104.5624619986","-0.017066","0.153736","0.11933","0.036873","0.082456","0.034406","0.033242","0.043792","-0.042629","-0.170803","-0.156201","-0.059803","-0.096398","-0.014601","-0.035971","0.021369",
"Sep 2019","103.942","104.3153131489","104.5469023847","105.4157521276","103.6361914391","104.0652679073","103.2415694657","108.3983175428","103.8992766415","102.7888058711","104.3387620243","103.3892203077","105.110068906","101.6758289163","100.3549015845","104.763206714","0.2629539","0.225875","0.1515841","0.0790719","0.0725121","0.0742909","0.0315901","0.0781088","-0.0354081","0.0370788","-0.002528","0.0144461","-0.0169742","0.0396069","0.031351","0.0082558",
"Oct 2019","104.503","104.5720279923","104.8149358752","105.7475867654","103.8373498412","104.3097620884","103.4449186196","108.4020905806","104.2312703227","104.2911341161","104.4521795832","103.8127272694","104.971602755","104.1754922038","103.6647837849","105.3691610725","0.5399284","0.186603","0.1011481","0.0640852","0.0370628","0.0854549","0.0303366","0.0001309","0.0549873","0.3533254","0.0111484","0.0186586","-0.0075101","0.3421769","0.3173218","0.0248551",
"Nov 2019","105.346","104.8036582209","104.9401762348","106.0072027938","103.821740309","104.6562606976","103.6189151945","108.4020905806","104.8057490437","107.0232764361","106.3787289647","106.7842827338","106.0493001386","107.4861066139","108.2103502161","105.7933461084","0.8065739","0.1674651","0.0470082","0.0498688","-0.0028605","0.1204568","0.0258182","0","0.0946385","0.6391088","0.1883551","0.1302164","0.0581387","0.4507536","0.4334478","0.0173058",
"Dic 2019","105.934","105.2337944143","105.2163448694","106.3819520571","103.9945786976","105.2526345631","103.8571773797","108.4020905806","105.8496436947","108.0965882528","108.2689635822","110.3687370919","106.5633305069","107.9728107066","108.8413839371","105.9427113644","0.5575563","0.3084936","0.102829","0.0714084","0.0314205","0.2056646","0.0350714","0","0.1705932","0.2490626","0.183326","0.1558174","0.0275086","0.0657365","0.0596915","0.006045",
"Ene 2020","106.447","105.5770987249","105.9120250459","107.5603410785","104.1842931048","105.2154811715","104.1236033362","108.8393532119","105.4396424508","109.1354567423","110.250184389","115.4901168128","105.9938195889","108.3350043043","108.7460954164","107.374169032","0.484586","0.2448526","0.2575942","0.223297","0.0342972","-0.0127416","0.0389995","0.0148896","-0.0666308","0.2397333","0.191085","0.2213937","-0.0303086","0.0486483","-0.0089636","0.0576119",
"Feb 2020","106.889","105.9614303519","106.3302679851","108.0329671523","104.5455327287","105.5631989972","104.4251195875","109.3479042017","105.795275349","109.7541577043","112.172526818","118.8119079975","106.7793984222","108.0175994884","108.1251247782","107.7662827169","0.4148777","0.2727923","0.1541188","0.0891276","0.0649911","0.1186735","0.0439232","0.0172337","0.0575165","0.1420853","0.1845122","0.1429062","0.0416059","-0.0424268","-0.0581322","0.0157053",
"Mar 2020","106.838","106.272453486","106.7060405548","108.5144161824","104.8105373435","105.8043126287","104.7211108156","109.398227152","106.0269362837","108.5864782177","113.630131852","119.7173396357","108.6855305013","104.9647820477","103.6120784786","108.1264298277","-0.0472038","0.2198471","0.1378967","0.0904163","0.0474804","0.0819503","0.0429402","0.0016982","0.0373117","-0.2670509","0.1393272","0.0387914","0.1005357","-0.4063782","-0.4207435","0.0143653",
"Abr 2020","105.755","106.6539270353","107.3826180333","109.704282411","104.9490958067","105.8671645764","104.972628579","109.398227152","105.9330215431","102.9761439739","112.7305629644","114.7855091834","111.0613428209","95.9717887069","90.7145103408","108.259523326","-1.0139296","0.2697724","0.2484","0.223563","0.0248369","0.0213723","0.0365056","0","-0.0151332","-1.283702","-0.0860272","-0.2113946","0.1253674","-1.1976748","-1.202986","0.0053112",
"May 2020","106.162","106.9723900602","107.8813863882","110.9891436543","104.6238972979","105.9909532259","105.0577361715","109.398227152","106.1175890805","103.6592519374","114.2445998953","121.5306469266","108.3261888154","96.058231539","90.8099806428","108.3248664277","0.3854223","0.2275192","0.1849945","0.2438844","-0.0588898","0.0425246","0.0124791","0","0.0300454","0.1579031","0.1462728","0.2920805","-0.1458077","0.0116302","0.0089959","0.0026343",
"Jun 2020","106.743","107.36589627","108.5327339713","111.3986328134","105.5287560499","106.106069949","105.1320660844","109.4000795554","106.2931762013","104.816118302","111.8623259754","114.8521104098","109.4337425135","99.7564482306","96.2363157808","107.983985438","0.5464404","0.2800528","0.240659","0.0774282","0.1632307","0.0393937","0.0108569","6.29E-05","0.0284738","0.2663875","-0.2292706","-0.2880862","0.0588156","0.4956581","0.509348","-0.0136898",
"Jul 2020","107.444","107.7909717339","109.2237832744","112.0397199576","106.27217469","106.2439753611","105.2516761327","109.4190050475","106.4724909822","106.3710245466","111.8254427547","113.2199936139","110.6926576902","102.4543706749","99.9891390165","108.2163087507","0.656973","0.3008761","0.2539403","0.1205611","0.1333791","0.0469357","0.0173758","0.0006395","0.0289202","0.3560969","-0.0035303","-0.0700205","0.0664902","0.3596273","0.3503478","0.0092794",
